"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2083,7568,7568,7578,7564,63334,34484,28850,10526,10323,8001,7542,60,7482,7553,66,7487,80342,2083,34484,21795,11153,0,1536,0,0,0,10323,4083,4381,0,0,0,1859,0,26,11
2084,7568,7568,7578,7578,0,0,0,0,0,0,7568,32,7536,7578,35,7543,0,2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,7568,7568,7578,7576,10312,7016,3296,1885,406,1005,7562,23,7539,7573,27,7546,22844,2085,7016,2632,3119,0,1265,0,0,0,406,159,173,0,0,0,74,0,6,3
2086,7568,7568,7578,7578,0,0,0,0,0,0,7568,34,7534,7578,38,7540,0,2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,7568,7568,7578,6389,6273362,5179198,1094164,718826,292311,83027,3025,174,2851,3069,211,2858,18879908,2087,5179198,958832,897394,0,716260,970814,1635898,0,292311,136836,73869,0,0,0,81606,0,4543,3320
2088,7568,7568,7578,6757,6448144,5781437,666707,151379,256706,258622,5946,101,5845,5960,112,5848,2527284,2088,5781437,769244,738573,0,219537,1517893,2536190,0,256706,86133,118563,0,0,0,52010,0,1622,797
2089,7568,7568,7578,7578,0,0,0,0,0,0,7568,30,7538,7578,34,7544,0,2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,7568,7568,7578,7421,1317850,1076729,241121,25981,131709,83431,6969,88,6881,6976,84,6892,2002172,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,7568,7568,7578,7578,0,0,0,0,0,0,7568,12,7556,7578,12,7566,0,2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,7568,7568,7578,7578,0,0,0,0,0,0,7568,20,7548,7578,24,7554,0,2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,7568,7568,7578,7578,0,0,0,0,0,0,7568,34,7534,7578,41,7537,0,2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,7568,7568,7578,7578,0,0,0,0,0,0,7568,23,7545,7578,26,7552,0,2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,7568,7568,7578,7578,0,0,0,0,0,0,7568,8,7560,7578,10,7568,0,2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,12,7556,7578,0,7578,0,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,7568,7568,7578,7578,0,0,0,0,0,0,7568,1,7567,7578,3,7575,0,2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,7568,7568,7578,7578,0,0,0,0,0,0,7568,20,7548,7578,24,7554,0,2098,1076729,289215,136535,0,47010,471369,132600,0,131709,29683,83901,0,0,0,18125,0,599,445
2099,7568,7568,7578,7578,0,0,0,0,0,0,7568,28,7540,7578,31,7547,0,2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
